order_date,product_id,product_name,product_category,customer_name,customer_phone_number,no_of_products_buy,product_purchase_price,product_sale_price,profit_margin,loss_margin,year,region,country,state,city
6/3/2017,390,Paste - Black Olive,Clothing,Wally Welford,254-200-4198,40,749.96,357.01,-52.3961277934823190570163742,52.3961277934823190570163742,2016,Africa,United States,TX,Waco
8/28/2018,391,Wine - Semi Dry Riesling Vineland,Clothing,Zarah Bilt,552-198-0780,10,839.49,514.92,-38.6627595325733481042061251,38.6627595325733481042061251,2022,Africa,Armenia,,Nizami
11/14/2017,392,"Turkey - Whole, Fresh",Electronics,Bertha Hafner,736-259-3460,65,336.26,795.33,136.5223339082852554570867781,-136.5223339082852554570867781,2015,Europe,Chad,,Abéché
3/31/2020,393,"Pasta - Fett Alfredo, Single Serve",Furniture,Don Enderlein,422-759-7065,72,522.64,211.0,-59.6280422470534210929129037,59.6280422470534210929129037,2020,Europe,Indonesia,,Ngembak
6/13/2017,394,"Pepper - Black, Ground",Grocery,Cara Izod,924-638-7813,78,46.7,941.16,1915.3319057815845824411134904,-1915.3319057815845824411134904,2020,Asia,Russia,,Mayskiy
3/15/2018,395,"Pepper - White, Ground",Grocery,Nari Kohnemann,576-955-4848,48,906.53,917.85,1.2487176375850771623663861,-1.2487176375850771623663861,2018,Africa,Indonesia,,Cigaleuh Kulon
10/4/2014,396,"Salmon - Atlantic, Skin On",Furniture,Bennie Cordrey,123-174-1758,9,107.77,959.98,790.7673749652036744919736476,-790.7673749652036744919736476,2016,North America,Finland,,Punkalaidun
10/15/2016,397,Port - 74 Brights,Electronics,Yetta Etheredge,667-419-4825,19,810.16,731.43,-9.7178335143675323392910042,9.7178335143675323392910042,2020,Europe,American Samoa,,Fagatogo
7/22/2021,398,Dome Lid Clear P92008h,cosmetics,Dita Linfield,219-678-9022,20,373.03,525.52,40.8787496984156770232957135,-40.8787496984156770232957135,2015,Europe,Samoa,,Falefa
7/13/2018,399,Cheese - Brick With Onion,cosmetics,Darice Ioselevich,576-975-0974,14,247.74,542.1,118.818115766529426011140712,-118.818115766529426011140712,2023,Africa,Ukraine,,Novovasylivka
11/1/2023,400,Petit Baguette,cosmetics,Eada Kenningley,381-386-2735,80,863.94,10.01,-98.8413547237076648841354724,98.8413547237076648841354724,2014,Asia,Indonesia,,Kebon Tengah
9/14/2023,401,"Pasta - Gnocchi, Potato",cosmetics,Isis Wagnerin,165-231-4936,12,347.77,168.86,-51.4449204934295655174396871,51.4449204934295655174396871,2020,Africa,Jordan,,Kurayyimah
3/5/2019,402,Flour - Teff,Furniture,Ebenezer Shelvey,901-532-1024,80,992.21,727.4,-26.6889065822759294907328086,26.6889065822759294907328086,2017,Asia,Nigeria,,Dakingari
3/21/2016,403,Strawberries - California,Furniture,Tadeo Reams,502-548-1014,5,434.87,397.03,-8.7014510083473221882401637,8.7014510083473221882401637,2015,Africa,Russia,,Skovorodino
8/20/2022,404,Chervil - Fresh,Clothing,Inglis Petofi,685-934-6741,24,548.82,640.13,16.6375132101599795925804453,-16.6375132101599795925804453,2016,Africa,Togo,,Vogan
9/18/2023,405,Hagen Daza - Dk Choocolate,Furniture,Romain Arondel,466-268-4297,97,651.97,603.7,-7.4037148948571253278525086,7.4037148948571253278525086,2016,Asia,Burkina Faso,,Gourcy
11/3/2020,406,"Wine - Mas Chicet Rose, Vintage",Furniture,Arthur Rassmann,571-388-4341,22,540.12,186.01,-65.5613567355402503147448715,65.5613567355402503147448715,2023,Asia,Philippines,,Guiniculalay
1/16/2021,407,Tomatoes Tear Drop Yellow,Grocery,Linc Charlotte,804-853-9086,65,217.77,350.39,60.8991137438581990173118428,-60.8991137438581990173118428,2016,Europe,China,,Pingtian
12/17/2016,408,Lamb Shoulder Boneless Nz,Clothing,Haven Cuzen,866-996-3428,68,908.18,7.81,-99.1400383183950318218855293,99.1400383183950318218855293,2014,Asia,Brazil,,Cabreúva
8/5/2015,409,Bols Melon Liqueur,Grocery,Robbi Eunson,805-490-0159,1,993.52,449.09,-54.7980916337869393670988002,54.7980916337869393670988002,2020,Africa,United States,CA,Simi Valley
11/12/2016,410,Chicken - Ground,cosmetics,Cesaro Laxton,811-139-8182,86,149.02,608.66,308.4418198899476580324788619,-308.4418198899476580324788619,2018,Asia,Honduras,,Santa Lucía
5/5/2016,411,Tea - Jasmin Green,Clothing,Donal Barends,385-147-9733,94,705.59,717.62,1.7049561359996598591249876,-1.7049561359996598591249876,2017,Asia,Portugal,11,Porto Salvo
4/29/2018,412,Mushroom - Crimini,Electronics,Cris Stockey,921-442-8048,72,872.46,93.51,-89.2820301217247782133278316,89.2820301217247782133278316,2023,Africa,France,C1,Strasbourg
8/4/2022,413,Carbonated Water - Wildberry,Furniture,Sara Kincade,311-972-8970,35,68.02,520.25,664.8485739488385768891502499,-664.8485739488385768891502499,2016,North America,Philippines,,San Antonio
4/16/2017,414,Flour - Fast / Rapid,Electronics,Emelina Elflain,651-928-7233,32,414.34,212.11,-48.8077424337500603369213689,48.8077424337500603369213689,2023,Europe,Mexico,SON,El Alamo
4/26/2023,415,Wine - Riesling Alsace Ac 2001,Grocery,Albertine Szreter,461-112-4607,96,803.18,976.56,21.5866928957394357429218855,-21.5866928957394357429218855,2016,Asia,Germany,HH,Hamburg
3/31/2015,416,Creamers - 10%,Clothing,Phil Lenham,514-990-3348,84,795.28,848.74,6.7221607484156523488582638,-6.7221607484156523488582638,2020,North America,Indonesia,,Bradag
2/25/2017,417,"Pepsi - Diet, 355 Ml",Electronics,Homere Doudny,953-108-1945,41,303.31,426.21,40.5196004088226566878770894,-40.5196004088226566878770894,2021,Africa,France,A9,Nîmes
5/20/2016,418,Chocolate Bar - Oh Henry,cosmetics,Dania Legrice,500-575-7769,39,477.06,125.15,-73.7664025489456252882237035,73.7664025489456252882237035,2015,North America,Iran,,Hendījān
12/10/2018,419,"Corn - Cream, Canned",Electronics,Christean Gritten,784-427-3415,86,149.81,363.24,142.4671250250317068286496229,-142.4671250250317068286496229,2016,Europe,Ukraine,,Berezovo
7/22/2022,420,Eel Fresh,Clothing,Vin Littlefair,608-925-6114,20,681.24,391.58,-42.5195232223592272914097822,42.5195232223592272914097822,2020,Europe,United States,WI,Madison
3/4/2019,421,"Tortillas - Flour, 10",cosmetics,Joana Garrat,708-293-7255,34,722.88,891.01,23.2583554670208056662239929,-23.2583554670208056662239929,2022,Africa,Indonesia,,Gunem
8/2/2015,422,Fruit Salad Deluxe,cosmetics,Buck Feakins,179-809-3536,18,768.04,177.29,-76.9165668454767980834331545,76.9165668454767980834331545,2022,Europe,Yemen,,Matwaḩ
10/12/2015,423,Cheese - Marble,Clothing,Cloe Fontell,471-826-9571,1,460.8,59.31,-87.12890625,87.12890625,2016,Asia,Mongolia,,Bayan-Ovoo
2/13/2018,424,Tea - Decaf 1 Cup,cosmetics,Jody Buffin,348-780-4762,53,440.61,100.4,-77.2134086834161730328408343,77.2134086834161730328408343,2022,North America,Russia,,Shebekino
4/13/2022,425,"Pesto - Primerba, Paste",Clothing,North Holdron,578-242-7586,69,123.62,737.2,496.3436337162271477107264197,-496.3436337162271477107264197,2018,Europe,Western Sahara,,Laâyoune / El Aaiún
9/26/2021,426,Wine - Muscadet Sur Lie,Grocery,Jobye Wontner,415-279-7189,36,363.8,275.53,-24.2633315008246289169873557,24.2633315008246289169873557,2022,Africa,Ukraine,,Pryluky
5/15/2015,427,Wine - Pinot Grigio Collavini,Grocery,Florida Corballis,947-771-3693,71,878.37,53.8,-93.8750185001764632216491911,93.8750185001764632216491911,2022,North America,Israel,,‘Akko
3/4/2022,428,Sprouts - Alfalfa,Electronics,Marie-ann Tolhurst,317-180-5618,68,998.47,368.46,-63.0975392350295952807795928,63.0975392350295952807795928,2020,North America,Ukraine,,Novopokrovka
4/7/2021,429,Bread - Italian Corn Meal Poly,Furniture,Kare Avramow,202-777-5825,94,498.41,651.69,30.7537970746975381713850043,-30.7537970746975381713850043,2015,Europe,Cuba,,Cacocum
6/25/2021,430,Broom Handle,Clothing,Ellery Kettle,601-728-9641,71,997.75,661.7,-33.6807817589576547231270358,33.6807817589576547231270358,2023,Asia,Bosnia and Herzegovina,,Balatun
1/19/2021,431,Cookie - Oatmeal,Clothing,Philippa Wichard,740-587-9910,47,332.01,834.12,151.2333965844402277039848197,-151.2333965844402277039848197,2022,North America,Morocco,,Riah
1/22/2024,432,Ecolab - Medallion,Clothing,Juline Mc Caughen,440-692-9688,66,466.24,923.19,98.0074639670555936856554564,-98.0074639670555936856554564,2018,Asia,Ethiopia,,Jijiga
4/15/2022,433,Muffin Orange Individual,Grocery,Cassy Weatherup,423-883-6000,24,910.92,981.15,7.7097879067316559083124753,-7.7097879067316559083124753,2023,Europe,Portugal,13,Barreiros
2/14/2020,434,"Soup - Campbells, Butternut",cosmetics,Saw Charity,395-410-1674,13,108.16,710.33,556.7400147928994082840236686,-556.7400147928994082840236686,2023,Africa,Ireland,,Dungloe
6/25/2019,435,Sugar - Icing,Clothing,Juan Stanmer,307-498-8031,77,994.71,951.16,-4.3781604688803771953634728,4.3781604688803771953634728,2015,Africa,Canada,BC,Kitimat
4/17/2018,436,Dc - Sakura Fu,cosmetics,Marley Golsby,678-711-0916,67,809.92,657.47,-18.8228467009087317265902805,18.8228467009087317265902805,2020,Asia,Bolivia,,Santiago del Torno
7/8/2021,437,Beer - Muskoka Cream Ale,Furniture,Robina Descroix,154-418-1339,54,662.43,245.31,-62.9681626737919478284497985,62.9681626737919478284497985,2020,Europe,Ecuador,,Santa Rosa
1/7/2021,438,"Vermouth - Sweet, Cinzano",Electronics,Gabriele Gouldstraw,731-216-0332,78,984.3,522.07,-46.9602763385146804835924007,46.9602763385146804835924007,2021,Asia,Malaysia,JHR,Nusajaya
10/23/2019,439,Pepper - Cayenne,Clothing,Silvester Woodhams,128-881-7207,7,244.91,470.19,91.9848107468049487566861296,-91.9848107468049487566861296,2016,Africa,Czech Republic,,Stará Ves nad Ondřejnicí
8/31/2018,440,Pork - Smoked Back Bacon,cosmetics,Janina Hurtic,836-381-6185,100,331.81,715.57,115.6565504354901901690726621,-115.6565504354901901690726621,2023,Africa,Thailand,,Mae Ramat
10/27/2019,441,Tea - Orange Pekoe,Electronics,Herve Donke,932-110-3573,48,318.88,543.57,70.4622428499749121926743603,-70.4622428499749121926743603,2019,Asia,Indonesia,,Kelungkung
10/30/2021,442,Veal - Osso Bucco,cosmetics,Birch Bydaway,500-317-1866,23,864.47,734.77,-15.0034124955174847016090784,15.0034124955174847016090784,2023,North America,Philippines,,Banisilan
5/18/2024,443,Ecolab - Ster Bac,Grocery,Halimeda Bartels-Ellis,548-520-3492,85,903.23,35.87,-96.0286970096210267595186165,96.0286970096210267595186165,2017,Africa,Indonesia,,Sukorejo
10/14/2015,444,Container - Foam Dixie 12 Oz,Clothing,Clarita Beadman,483-706-5384,40,244.79,520.73,112.7251930225907921075207321,-112.7251930225907921075207321,2015,Asia,Russia,,Kysyl-Syr
4/19/2022,445,"Crab - Dungeness, Whole",Grocery,Lib Prendeguest,728-800-8450,7,544.0,294.64,-45.8382352941176470588235294,45.8382352941176470588235294,2020,Africa,Russia,,Kabakovo
1/1/2019,446,Skirt - 24 Foot,Grocery,Hans MacRirie,172-945-9222,58,137.1,629.86,359.4164843180160466812545587,-359.4164843180160466812545587,2022,Asia,Ukraine,,Blahodatne
9/25/2021,447,Cheese - Augre Des Champs,cosmetics,Friedrick MacMenamy,117-313-3951,91,110.76,349.92,215.9263271939328277356446371,-215.9263271939328277356446371,2015,Europe,Mexico,JAL,El Cerrito
6/11/2015,448,Cheese - Camembert,Furniture,Virge Balazs,180-190-6200,27,166.23,313.37,88.5159116886241953919268483,-88.5159116886241953919268483,2017,North America,French Polynesia,,Tiarei
11/24/2018,449,Long Island Ice Tea,Clothing,Faythe Clunie,978-863-9702,31,302.79,380.0,25.4995211202483569470590178,-25.4995211202483569470590178,2014,Europe,China,,Muqi
3/6/2018,450,Pork Loin Bine - In Frenched,Grocery,Vassily Goodwins,301-207-7285,60,849.64,951.02,11.9321124240854950331905278,-11.9321124240854950331905278,2021,North America,Costa Rica,,Paraíso
9/19/2016,451,"Pesto - Primerba, Paste",Clothing,Dayna Lambrook,426-901-4395,50,206.95,848.01,309.7656438753322058468229041,-309.7656438753322058468229041,2023,North America,Brazil,,Itupeva
12/22/2018,452,Wine - Ice Wine,Clothing,Thornton Klimmek,174-155-5977,45,692.95,71.44,-89.6904538566996175770257594,89.6904538566996175770257594,2020,North America,China,,Dalong
9/14/2019,453,"Wine - Red, Metus Rose",Furniture,Eva Jennaroy,483-770-9224,85,36.62,869.62,2274.7132714363735663571818678,-2274.7132714363735663571818678,2019,Asia,Peru,,Cayara
11/14/2018,454,"Pineapple - Canned, Rings",Grocery,Verile Lamperti,968-599-0524,51,778.01,254.79,-67.2510636110075705967789617,67.2510636110075705967789617,2020,Europe,Indonesia,,Dowan
2/3/2022,455,Mix Pina Colada,cosmetics,Emmy Bodemeaid,522-114-4522,83,383.58,650.05,69.4692111163251472965222379,-69.4692111163251472965222379,2023,North America,Croatia,,Podstrana
1/29/2021,456,Chocolate - Sugar Free Semi Choc,Furniture,Bryanty Adran,844-530-7013,58,300.11,107.69,-64.116490620105961147579221,64.116490620105961147579221,2022,Asia,Indonesia,,Sukacai
6/24/2022,457,Macaroons - Two Bite Choc,Furniture,Karia Stockman,643-951-0448,91,745.4,403.21,-45.9068956265092567748859673,45.9068956265092567748859673,2023,North America,China,,Yangjia
9/12/2023,458,Sprouts - Bean,cosmetics,Abran Malby,873-435-7113,91,165.57,259.04,56.4534637917497131122787945,-56.4534637917497131122787945,2020,Asia,Iran,,Bāfq
2/8/2022,459,Tofu - Firm,Grocery,Willie Montier,969-214-5175,27,669.95,396.26,-40.8523024106276587805060079,40.8523024106276587805060079,2019,Europe,Thailand,,Phatthana Nikhom
3/18/2020,460,Pastry - Lemon Danish - Mini,Grocery,Dona Sharrock,642-813-5755,18,714.05,461.05,-35.4316924585113087318815209,35.4316924585113087318815209,2019,Asia,Indonesia,,Merik
4/23/2016,461,Salmon Steak - Cohoe 8 Oz,Grocery,Chelsy Robic,944-935-2964,1,870.28,309.9,-64.3907707864135680470653123,64.3907707864135680470653123,2020,North America,Vietnam,,Cái Nhum
11/10/2019,462,Sauce - Salsa,Clothing,Odessa Brundrett,593-986-4903,81,28.96,73.89,155.1450276243093922651933702,-155.1450276243093922651933702,2015,North America,Albania,,Golem
11/1/2015,463,Bacardi Breezer - Tropical,Clothing,Pierrette Glancy,909-956-3874,82,257.45,671.11,160.6758593901728490969120218,-160.6758593901728490969120218,2020,Africa,Afghanistan,,Qala i Naw
9/20/2020,464,Tuna - Fresh,Furniture,Ronni Codd,495-217-5973,43,232.19,31.56,-86.4076833627632542314483828,86.4076833627632542314483828,2014,Asia,Philippines,,Duran
2/5/2020,465,"Split Peas - Yellow, Dry",Grocery,Christina Stonman,972-806-1060,62,193.86,757.98,290.9935004642525533890436397,-290.9935004642525533890436397,2023,North America,China,,Dahuangwei
3/24/2018,466,"Cookies - Oreo, 4 Pack",Clothing,Tarrance Gercken,129-604-6955,88,470.12,552.55,17.5338211520462860546243512,-17.5338211520462860546243512,2016,Africa,China,,Huoshaodian
2/26/2024,467,Flavouring - Raspberry,Clothing,Roxanna Dumblton,324-505-6756,29,84.05,33.21,-60.487804878048780487804878,60.487804878048780487804878,2023,Asia,France,98,Aurillac
5/23/2016,468,Cotton Wet Mop 16 Oz,cosmetics,Sissie O'Cullen,627-752-6329,36,334.18,651.97,95.0954575378538512179065174,-95.0954575378538512179065174,2016,North America,Peru,,Pampachiri
4/23/2018,469,Wine - Piper Heidsieck Brut,cosmetics,Averyl Haxbie,411-699-3107,43,514.99,14.26,-97.2310141944503776772364512,97.2310141944503776772364512,2015,Europe,Iran,,Zarrīn Shahr
3/8/2024,470,Calaloo,Clothing,Leontine Jacobovitch,950-693-7203,31,74.07,719.44,871.2974213581746996084784663,-871.2974213581746996084784663,2023,Africa,Russia,,Belomorsk
9/1/2023,471,Shichimi Togarashi Peppeers,Furniture,Lillian Pisculli,892-299-4545,47,580.34,760.29,31.0076851500844332632594686,-31.0076851500844332632594686,2016,Asia,Peru,,Quiñota
7/16/2017,472,"Lemonade - Black Cherry, 591 Ml",cosmetics,Chandler Pavelin,217-988-5716,14,545.24,912.5,67.3574939476193969628053701,-67.3574939476193969628053701,2019,Asia,Indonesia,,Sukasirna
6/9/2021,473,Veal - Heart,Grocery,Tracey Wild,611-411-8044,47,612.62,903.75,47.5221181156344879370572296,-47.5221181156344879370572296,2014,Europe,Indonesia,,Gunem
3/26/2017,474,Raspberries - Fresh,Electronics,Wake Borles,790-778-6774,37,635.47,649.11,2.1464427903756274883157348,-2.1464427903756274883157348,2023,North America,Poland,,Kiernozia
9/6/2017,475,Coffee - Ristretto Coffee Capsule,Grocery,Waylon Jenson,568-119-1452,33,740.71,362.26,-51.0928703541196959673826464,51.0928703541196959673826464,2016,North America,Russia,,Ladozhskaya
8/16/2016,476,Corn Kernels - Frozen,Furniture,Rosanna Faircliffe,156-853-0506,51,652.91,766.75,17.4357874745370724908486621,-17.4357874745370724908486621,2021,North America,China,,Dongfu
7/31/2018,477,Gelatine Leaves - Envelopes,Furniture,Carey Larsen,440-415-9247,39,200.05,127.18,-36.4258935266183454136465884,36.4258935266183454136465884,2016,Asia,Albania,,Novoselë
6/16/2024,478,Wooden Mop Handle,Grocery,Nadiya Whardley,461-978-5774,79,566.18,229.06,-59.5429015507435797802818892,59.5429015507435797802818892,2015,North America,China,,Binjiang
2/16/2016,479,Island Oasis - Strawberry,Electronics,Drucill McNickle,280-551-3605,63,693.6,12.97,-98.1300461361014994232987313,98.1300461361014994232987313,2016,North America,Colombia,,El Carmen
6/9/2015,480,Mint - Fresh,cosmetics,Tamar Hirjak,142-829-9492,22,506.81,240.81,-52.485152226672717586472248,52.485152226672717586472248,2016,Africa,Colombia,,Cali
1/3/2019,481,"Pepper - Black, Whole",Clothing,Vinnie Gemmell,352-157-7471,37,859.94,740.34,-13.907947066074377282135963,13.907947066074377282135963,2019,North America,Finland,,Iniö
3/20/2016,482,"Ecolab - Orange Frc, Cleaner",Electronics,Angelia Dyshart,747-454-3079,86,129.38,325.03,151.2212088421703509043128768,-151.2212088421703509043128768,2018,Europe,Malaysia,KUL,Kuala Lumpur
7/3/2016,483,Oysters - Smoked,Furniture,Harland Renon,846-945-5107,26,934.3,608.3,-34.8924328374183880980413144,34.8924328374183880980413144,2017,Africa,Honduras,,Armenta
7/13/2023,484,Pork - Ham Hocks - Smoked,Grocery,Laraine Tather,326-854-4746,4,566.79,298.44,-47.3455777272005504684274599,47.3455777272005504684274599,2016,Europe,France,A2,Rennes
8/6/2017,485,Milk - Condensed,cosmetics,Pinchas Ben-Aharon,252-811-7612,61,406.31,142.46,-64.9381014496320543427432256,64.9381014496320543427432256,2017,Africa,China,,Zhutang
12/12/2019,486,Juice - Ocean Spray Kiwi,Electronics,Jessie Dodle,704-277-7191,70,910.57,955.01,4.8804594924058556728203213,-4.8804594924058556728203213,2020,North America,Colombia,,Jamundí
5/22/2021,487,Lettuce - Radicchio,Electronics,Augy Seago,410-713-6639,64,929.2,966.38,4.0012914334911752044769694,-4.0012914334911752044769694,2020,Europe,Australia,NSW,Sydney
12/24/2017,488,"Schnappes - Peach, Walkers",Grocery,Reinwald Bryers,476-403-7661,35,246.31,335.83,36.3444439933417238439365028,-36.3444439933417238439365028,2022,Europe,China,,Jiaotan
10/6/2016,489,Curry Paste - Madras,Clothing,Johnna Standish,205-191-1057,28,856.44,242.41,-71.6956237448040726729251319,71.6956237448040726729251319,2017,Europe,Ethiopia,,Gewanē
8/29/2022,490,Coffee - Flavoured,Grocery,Yoko Ingarfield,427-687-7804,43,218.97,128.42,-41.3526967164451751381467781,41.3526967164451751381467781,2017,Asia,Malawi,,Nkhotakota
6/25/2017,491,Wine - Barbera Alba Doc 2001,cosmetics,Darcy Moatt,479-182-9759,91,133.49,509.11,281.3843733613004719454640797,-281.3843733613004719454640797,2014,Africa,China,,Dalongtan
6/20/2024,492,Beef Wellington,cosmetics,Georgena Stovine,955-603-8598,73,746.22,552.33,-25.9829540886065771488301037,25.9829540886065771488301037,2018,North America,Cuba,,Güira de Melena
4/3/2023,493,Samosa - Veg,Furniture,Shelba Rosenthaler,306-191-8399,92,516.03,60.5,-88.2758754335988217739278724,88.2758754335988217739278724,2022,Africa,China,,Mingshan
10/10/2014,494,Ice Cream Bar - Drumstick,Grocery,Briggs Creamen,554-117-9364,12,152.69,597.63,291.4008775951273822778178008,-291.4008775951273822778178008,2021,Africa,Iran,,Esfarāyen
